v_i,m_i,rho_i,rho_t,Y,g,d_i,theta,P80,R95
16120.923161722247,174684830236.6366,2.748279352125777,3.337480770629199,8965036244.066326,6.8825687448275055,4299.456495373091,17.596547105839132,72.21622339164666,173.9744040148419
16404.151728289722,932746143261.3821,5.588342416543255,2.629907861125278,1414012402.1950507,7.97369725565019,3967.1956379553794,25.16585478445283,47.64170132703886,223.3193656396768
16919.979756108198,247120041249.7316,4.299099286852824,3.1420174509856142,489650.723651063,10.396078307148187,3119.5322665569665,24.927507386806894,30.0,303.35862260849376
19191.12396646846,662269141562.4825,2.633702389652713,2.942580526469067,90220041.17090029,0.2356094878650965,7093.677484093927,53.5451470004418,37.47091754354431,450.4693741333624
1923.6578021754597,156166067373.0416,6.904361347131237,2.550224267321341,80221020.68996336,5.99514717075723,7460.309362149708,59.62109776139078,57.30317215350715,251.97490548080816
9481.905430849003,194102498247.08536,3.610425409299524,2.2266471799072383,183961041.04233915,5.324124440397991,6117.858002327263,68.619778946914,41.813968271427974,305.581205687952
13718.422163911127,879238339661.7587,7.573769751757605,1.5057180413766846,5055719352.71613,4.762649499535679,2312.914126522956,72.99033752174213,62.85826139179328,192.8350449825812
8792.183840784488,148034072069.3417,5.198070153828713,2.001810549138754,28850913.35724079,15.78295299769263,7311.774018629602,71.2533261539811,43.51439852484518,257.58238900864484
21189.73239553607,18751567985.692425,4.8443148790008,3.403533616947887,243729.06274311853,5.063395033213545,6554.891660530996,57.73962178402594,30.0,353.255016016964
12323.0264603887,501233688293.08673,4.251488637425834,2.0509236957299826,24926241.7423164,3.0617445890604142,1000.9712775262843,74.03786742220677,30.005922197019473,366.0473921859742
19331.375941754788,862726950536.1213,4.104360784065985,3.0037048853244004,868904276.2469171,17.043928822433354,2740.0036306693846,29.288117917320907,48.42748400015566,268.1599821777004
21374.38016358864,325991719424.57935,6.816780786441176,2.5169952290626716,6209317.597886572,7.689682853828089,2627.5714312694695,60.76931483590971,31.801505194467588,296.1246219848663
12867.391331135703,128163142483.43987,5.903755521659819,2.1170287693095986,136623.2240360408,3.721478243511291,5843.07378155012,15.366720220031109,30.0,321.1953215864614
22784.029974848072,982230847334.8082,6.528985852302246,3.4821868979247608,3282585.974329901,15.036596720404194,4195.949499113813,18.76598973179412,31.68198378321483,263.75545513311414
14884.536543156024,676738952750.7838,4.2370470374728555,1.5939487550495883,257483689.4883292,13.160627853016116,2142.4078289358586,25.828550083708112,41.67638549341545,226.59102059603933
21331.720321426183,850690781257.5244,3.1993419605677804,2.6641542129480476,269182.6972024947,18.908730352021955,1854.0489892047635,17.18737196638186,30.0,269.75119595351964
8844.474491992345,752138520190.6514,2.0646239204331827,2.4230364320194226,7582702.9583108155,17.562021812403238,3665.465294372594,77.59660926237397,30.818606531953566,292.42709924909633
12721.015484021387,698242575746.9161,6.5482639348962906,1.6530528194041232,463078.0277948401,13.901591470818643,5330.996667792634,42.63709606271719,30.0,333.01900970642265
13519.570504612153,384564682566.85315,4.199296798365077,1.92819241163071,23968616.05551748,3.2617729541993317,4074.7202135206408,73.46930523344595,38.52670987890632,343.2823721178738
3072.0030394537293,324340668863.6462,4.80995334862844,2.8884839473557826,509996.8091079984,9.689465706840357,2095.657739461499,43.364236358279264,30.0,297.26442600833775
10264.536414187745,716958878935.8782,4.550731028780795,1.716657259586867,350901.217488801,2.4198343696957556,4963.680717021339,58.977333223121384,30.0,385.59355930390836
22974.772977516062,716713291464.2219,4.302396066400061,3.1020502210994247,308314506.8221879,11.010495698415532,7991.309338652458,32.5200357158373,47.932254106197654,232.0514639383666
15955.389888936188,950588433460.7092,5.9453472509410235,2.750121987904227,616606.2794005639,18.33983196108114,1421.5833225275371,76.54658170329873,30.0,348.38596145277324
4848.9112697057035,568660249188.5045,5.456771752430956,1.7017151897672138,594263.3856808755,0.1262677937894764,4231.912609717899,12.442612325662791,31.291646859729635,533.2003597778622
8801.963072435321,294621811166.56775,7.8183496911879855,2.0736292575264947,91747846.08193539,17.526495185479874,3011.492478472378,58.81832068546802,36.375963500497285,227.01439747168695
5194.273736736146,489529309801.6781,2.402875399720006,1.774355724693729,165184.41051306372,10.809395581464424,1755.1429011376463,76.52659950918678,30.0,354.34682319138994
1108.166729065027,613714203012.1024,5.227875536012659,3.095202591115534,146205.3093409918,3.067427921835689,7005.1829108426855,65.1704040832245,30.0,357.51653947344806
23222.781233348654,426730372847.1129,1.9110610621150408,2.565919250251334,14362543.092715291,17.124521546486775,7662.586314977966,67.9317395328923,32.41425204533523,283.7381113386862
11481.079542293352,791133332226.4248,6.751469721603299,1.505659873433173,6690790.261627149,10.761082135120967,2808.0643025307013,30.94141139722567,39.71884803728751,284.82680542960816
8034.60927430926,584613627602.6255,5.506023666132105,2.585807294456305,52856330.678020805,8.990905757214223,2784.8517445622,41.62935930808776,46.08206618296952,251.9122178997728
15162.691193164546,9436718191.92292,4.284462303951496,2.465607368529902,9277331740.409641,10.01937747535523,743.1790603976805,19.53266512707123,75.5397088148618,200.62549705174453
679.2041791788831,569840318392.1202,6.714531755185649,2.7861528059850103,14911882.746600272,2.990062935188375,4945.848194417473,36.34838957643652,45.68939464812256,255.51958842786564
7311.541611719939,633604152338.075,4.457516955195258,1.5696881109739922,75908758.28299986,2.299126592422402,222.0974016387045,10.590468769213462,45.382162672304126,287.3190015078785
17724.319909622867,915261336282.8191,2.9806096195374066,1.5708515838660946,3946554739.145952,13.248051431140011,3974.721244880254,64.51387240145353,57.28422667483871,210.907821241208
16027.359440196942,413722259942.5149,4.57125494721719,2.1987362101907135,26055266.230337583,17.614216787452513,1230.9881161089022,76.7108643076629,30.0,268.0809312178609
24554.24571479212,574468084803.6991,1.9604066781427048,2.877076192322974,804641870.5107154,13.90445128664896,5381.823094376841,59.05945454972271,39.153581981778906,249.00860307202922
15698.763886622079,474997975716.9232,7.336097212656019,2.833116185177391,55368490.005754985,16.823664539307035,7431.991652099159,66.72083155570606,31.240491674375725,232.800254475355
12198.893903879452,531656896812.4569,6.251229435773998,2.0565271584205096,153474504.2189883,16.90319422191969,719.3736804997121,45.94288078327069,38.992559492906565,215.08268491651992
19155.097798008188,67305003364.9258,6.44205261039768,1.9321350891257918,4597399046.175477,0.6892094471843363,6224.146441669041,23.41679292096137,69.41470428501121,242.76131837964002
22631.5328631193,897283770249.434,7.184206476119875,2.8662511947621256,100813.5345722996,15.430550235154247,6646.239141171304,60.45708231261971,30.0,317.7207688591407
18157.050694599613,910412429419.2858,6.645221827298044,1.5542254722676052,3196682078.387181,15.45324678198369,1417.888394440634,30.949866342701117,58.7813533547568,172.86026828701765
24098.6749769598,548060061783.0228,4.307041836647359,2.6135666633889096,30793574.060960237,7.032040471803161,7381.911990040017,42.166750332626584,32.126340339831806,280.8880813189132
19659.126683085342,556555959165.4298,2.2711366099154224,2.348197284088254,108099042.26402208,8.226487749632378,4971.133536716771,73.04674912937736,37.17415887036036,280.4201653438827
21736.6352374172,57556978387.91859,3.926871069876193,1.9781736358704203,17794666.776865736,14.922525502507055,4284.146162608247,36.105599274022055,33.575278676853266,265.74883080589535
3295.5497439991113,597950915169.2437,7.5715506434681945,2.54059617866493,2016476.4148114512,19.731767080365596,5374.585913211269,30.25586623596179,36.46903973378854,281.95711277933475
18444.130823347798,429152360727.3726,7.669088193003968,1.934335313245606,213813.9075790439,19.757111970727397,2311.991986265662,12.218615261553582,30.0,324.6345265576279
11282.17313842053,709043921190.807,6.491160625904671,2.6286432110984848,5316533410.175519,9.503165085180006,213.03282518244828,59.101981138606334,69.21674802767842,223.5615811407763
14051.043159076242,47125869470.65579,2.8287987899640186,1.7979476724526868,131637926.04659931,15.801537272057127,3541.989276900263,25.06539432392663,40.83258418534997,222.82343194221806
16525.509032317743,710887971841.807,2.763924080017044,2.3113858241827128,2329988016.0873194,9.347926777981911,5949.337765603099,54.75916418912499,68.1048692962125,237.24421617036754
24260.47035928645,286894536938.49005,7.218514820724683,2.5208526706096106,2844732.3744324166,17.325885010687127,7350.016637052279,35.66229217307191,32.62373907404487,310.9453510298547
24622.162995074803,651705678747.7775,2.422453499572311,1.563402056087655,2454679.219296871,13.012066837320994,3446.5295002113135,65.13729792477386,30.0,285.588134410814
7561.592014453679,627126348186.1477,5.29689360266118,2.7214344809392284,4774437.62065439,18.73597579894331,2116.5450558979387,72.29261366040804,38.19765036355425,270.07367863052946
18476.960687228948,226842257790.7479,3.9586359348139406,3.0006305869950065,1429522.991639422,19.94494121893599,1059.0510672116573,26.49922670020574,30.0,250.99489791966047
18874.59667941408,440452904763.9215,3.4630715517476474,3.4121471256220786,30892536.38968928,6.63724382384037,7484.599734840623,65.46177704269245,33.518380408114055,292.37478755902634
8989.075102169696,835633423420.0654,5.902983166900373,1.9062527049288194,4799629741.250487,19.58751007557686,1855.2511562701748,20.696965113829762,62.79318815437045,172.24738439675534
3534.809484173415,605592038003.1304,7.737198998237596,1.9173907344991574,2400564382.642156,13.86563368827259,7289.459146500565,19.86491417425704,70.98361018719142,179.34313001185075
1503.2005270001341,68739233240.10948,6.554619298561941,2.1096616484576747,29888372.678689625,4.7998196945692,1478.2120664576305,39.99119567145463,39.2166497642646,274.80668191926713
19544.906624464875,442909388411.99835,4.660056855160101,3.281528074913811,5543860.953525738,0.1120834009005574,154.88058592874404,32.715665095785795,30.0,533.0154406920758
12497.643674514195,311772147006.45825,4.364624803314406,2.3137143273857443,114403421.65318294,13.692577922455715,1801.520400144387,79.10104397164491,33.63524708894822,280.78762888902924
24645.73415262569,641646037265.9539,7.399817224095514,2.10358762615191,115157086.18115456,4.486474627178618,3947.388399673583,66.27852887202043,39.64465174490701,323.68506568733375
11891.8496767445,614564326731.3196,5.257696140079401,2.9823615637587517,262313380.90945166,4.6660034898795875,2796.1529105274667,72.31658203973586,45.5010913366853,309.1043039711989
24458.965987309086,10399091112.039024,4.7281536499302685,1.575980355155285,47643112.849392265,11.06575289379752,7262.688685309126,19.51983598056242,45.18837247762553,278.5011749603362
10583.612053754467,607695901722.9535,5.93843315195425,2.597629022616613,136074.3602072636,0.6669721377860371,4365.22544845801,59.977266973221305,30.0,468.2155744926449
19945.21268871933,734849919135.2827,3.0414998113419216,2.400379982152521,240011.79598652956,8.356566641044582,950.9781932998021,52.299901413265324,30.0,361.63497045898475
2578.0721716398857,768730263671.5431,1.9142806692367178,2.749716421485312,7393923059.380905,15.997500769407182,5006.402573139646,16.946747560591863,103.0952897343743,134.74006861729683
14108.811898375216,58976711414.190765,7.058224363154737,2.962199346980825,538488553.0160518,0.5938417642353279,3117.685341963211,65.55645159276833,42.66431833129621,356.2750945446276
20150.464781150244,303659113451.45184,5.447201054546469,2.149976771090543,5511051798.789839,12.497634501977835,5434.741349765575,69.7647260711907,66.49780430668865,205.57946789224388
23155.19084688727,421274139277.9633,2.5717011579629476,2.7728343720464848,4984573.509447208,3.2096741827214315,6291.55180555563,73.98650972730609,30.0,324.6142910568876
20653.285720127074,179772528023.204,3.4373115222548565,2.5486574059219893,47287580.27612929,17.263645518961862,7884.556045283351,75.78743754493584,36.468250101848184,291.73491837246434
1405.7828164287685,420734450431.1387,7.93456783183195,1.7679356207805532,4071548.340512783,7.844204231576375,4617.402009656757,17.546739839802818,35.75979558130671,295.56969117077404
9631.207362014988,71130464696.05652,5.623753611013759,3.2634524160193212,3504896792.0311484,16.25184046389912,2940.3378562438616,71.75206015692878,60.03221268241453,197.9117451672424
1693.1125716893562,113218169789.76857,5.634728916286296,3.00918033566171,2745787.4508976727,14.49021426717623,3474.4668083009706,76.17520134206919,30.551857917296193,304.89378076930564
3177.416132306671,668695094148.6566,1.9690638108566931,3.3433082684580575,294480484.76201314,17.562810762861965,3226.9477342898113,58.35559365134091,57.61166912581563,226.64192386127388
17044.98790235336,262573198587.69382,7.798446272585557,2.9408091829279988,750374.1673582548,10.361354902931343,3609.793283145562,22.869593514954705,30.0,295.43684018973613
17974.825809636604,711406136073.725,7.3030887821316846,1.9896131209421528,335936.5481418267,9.747954453304493,250.16876207385442,38.05863698294128,30.0,347.12038880525273
19456.156727414844,48109479908.13997,5.060585874710933,2.3610524502719787,600029.802382508,0.7967391206942939,1986.1526273875484,16.3077171352029,30.0,390.16902161303875
21703.68542736374,562703490340.4498,3.5110279569306777,2.2737368508897378,44389099.32483928,10.69959104981152,7902.208827698001,10.297251183572751,35.53679515106928,240.05419872567396
18616.07097767449,391449272138.1767,6.037358984509596,1.5716438652643123,1669956669.2156663,10.463428531174094,7424.836071744758,74.4043459137724,57.88582712393038,241.1036746092766
20121.354006612484,796971594944.0734,6.91693356406715,2.3210963059577736,9917418172.920155,12.147575911925967,395.8288496902894,78.0636886700098,65.4431181655582,223.70718282405971
1699.6108906703414,783951796253.9817,6.609789163851148,2.1911389079955663,129842006.7822516,2.6638816926901705,7836.851212564044,74.35050233122885,55.88223595184313,275.35986162366044
6246.111185811816,375560266897.8657,7.8508079183112125,1.5078475724017597,46560502.55198629,10.822359798414077,6337.7137594640935,27.77738081023846,45.147537763723314,250.06922983931076
15736.495447693522,622714391373.7002,5.6395600913351265,3.194246518182584,859830709.7258084,9.107944479564273,31.949537839111557,53.47776513499189,39.40361643044355,250.03658653229158
21524.069963308168,227549641270.6193,3.5879653051326246,1.7877488500157064,208315.22531917287,11.939721025369067,7308.573806158678,44.97883375275169,30.0,350.33589489730883
610.2530610216485,580407255773.584,4.736529484945469,2.5019043347705283,1114259066.990057,13.227974157305466,7683.3501581976,44.72333001067529,78.35513489925893,140.09763975290326
13108.41888185057,81265612682.8285,6.806061591679007,3.0693556462680904,619295187.2273296,7.260397006191675,5033.77656436218,39.98336753517044,54.814501280447736,231.06204779387232
17093.54128442773,434604849514.3259,3.224726816899953,2.7089627381996184,44433203.99441237,10.10585863511382,6308.748724204015,75.88263189332196,32.85078520640422,279.81904587790723
1225.3785836510237,182728498810.4276,3.0041536571359444,1.8387024507653018,130297.13868129198,7.932201495046327,2666.9279266976314,65.36225770826655,30.0,301.37452435485767
10333.211160058005,883381298710.3406,6.21142477212206,2.7364222513302234,1025616.2721388771,15.32152417239409,4582.846879775831,69.2807997181949,30.0,306.47337421108597
22443.05459390057,444901373066.0138,4.38877827235017,3.0151937888974722,7056071.891859535,15.93865278396564,5855.08409361356,12.422747280304257,36.03763929985546,269.64006753410314
16954.513816968538,590774157863.7863,6.807707568733197,3.2095290322883594,5082894898.128629,5.894180871945345,4494.4745329338,38.83651169825192,62.75451833591485,212.0685197108591
6322.629902334635,360382499948.1501,2.433943310033428,2.1373075194750624,155755761.68141794,5.227941467910896,2443.7945382686944,51.85847855369744,44.28522672932503,301.18093333492135
21393.13767598186,288741746498.76764,3.6820270104711437,1.5678428010720387,35519191.05711087,13.582545967502151,5197.110167723421,56.11050573746881,40.53965580604689,308.29443197143536
9026.769873533101,202920580141.75052,3.2426493928356575,2.7158964128858143,27677834.11120223,15.491623296080531,6708.967215448104,72.64158404601207,33.30392302222608,297.7637539371794
21406.944443029457,911871670795.437,6.036142962430778,1.9515370202878133,794106330.3694186,0.26676655698476537,6689.705636672504,21.690204466478427,52.54184792718034,298.6393457900519
7824.119452413185,799465982961.1702,6.435639886623222,3.061790147889183,4150985.294465523,8.57734783037091,1066.0460257733148,16.30256995667387,32.769163352361325,325.84668933642763
14962.84614663715,133262011169.88644,4.464017523262616,2.859763418732249,296909.448929813,6.189231024347918,3568.9121614928745,72.52392049740871,30.0,353.1128932432561
10225.031659821934,746725129566.922,4.607190946593081,3.0463737093518555,242782030.2991686,15.342083055815749,319.5263919146355,45.46334692704926,42.211463790622005,294.3795897969849
7233.213743499142,418531358505.87616,2.3582072381293413,3.435062400642803,4416518.3531690715,2.9136374561856515,5065.805489050791,47.7450894189345,32.13958380471728,327.90482872386764
22220.660273210797,15397639563.914894,6.061882609784841,2.6690947902970823,4245845.4816325875,15.576017734865832,1944.876096581913,72.30004610763866,30.0,295.74085834762116
5096.045207517537,528367792008.9017,7.950064618395108,3.3086271008202197,18774837.226971902,13.24506200818158,7443.535155949044,62.48669806147555,41.394229243555515,283.1729255591931
2577.8839852761957,130047310038.42601,6.556491965406761,2.783786764948089,1635573.6630434112,16.866444995811598,4949.864982527833,61.15281424625493,33.117131362612014,269.98614764462326
8877.209994368679,209935103159.2816,2.9502301007195824,1.8634886923973681,4059874876.601869,19.805354780768667,3210.93474179157,23.021992283706222,65.52430106506128,146.267642965365
18082.159117218405,696041265383.1316,5.550297807362531,3.0986163590179174,1717323492.004622,9.557274645001957,5854.390882320728,53.49872048034946,49.02409063641733,194.75410240578188
20282.074346418904,257142779999.15897,3.417219269317644,2.8873972484274306,9024884548.421211,14.003259319769542,1667.0596442498609,41.50498589467387,61.70039235171126,249.0464310577467
24969.21256663574,891888309953.6147,1.6961475939558393,3.4558795553498323,6648810875.076313,14.213720722288839,740.540128810206,52.77290491072522,55.27117505030532,191.603256372081
7760.87039677354,657170101254.4115,2.668848561762918,1.986863977881488,3734880.6310321363,16.89923632462805,708.178430888448,50.297402434714556,30.0,259.65604717458194
10494.577802716414,832283652627.3241,2.166858219714969,2.1662510325678648,7998154.578783982,10.386597378122037,4666.613227184348,11.839598243710718,31.78744014412735,280.21209238252806
3852.121311725844,615189923140.6458,2.773561598193262,3.1429820532047437,309948794.45264727,2.1975724243323786,7112.0596799364985,34.07127838294253,50.71938164237962,226.98088762213084
14584.362275764322,868849722172.4248,6.6714287394185225,1.6257791960671608,120013.33732831995,19.588290954035298,1789.8372572074063,42.046224494428074,30.0,277.210555207778
24940.71091294147,361685313337.47516,3.403408871197806,2.7663995292298815,9320611945.843187,1.1839050242487446,6082.78660223149,45.015534514073366,58.42393133833088,208.01326943010682
17671.584747956134,549141027745.0028,6.4207596811432275,2.57095210546575,113296.21738310509,19.249371412070545,310.61197021260756,16.962848875063667,30.0,313.17650894878506
15082.714590127607,515890884553.9331,7.66760660647801,1.8376437445351137,45439090.0266136,5.144396602421617,2833.1871848492815,72.89772309539163,36.96003476925842,293.18164939640565
10113.042776583952,903790804287.2623,5.232775247940536,1.8302434185204863,220547206.18166646,9.875054224205545,5233.194911368975,33.402098489354536,46.137358069331526,256.21441752424624
22924.819626996094,164916243693.20493,4.655158123065355,3.120395242507959,3721615825.1953964,19.015696999688537,6611.741995003756,44.259538278963944,51.362105975878755,202.55687121931624
12674.456605193562,578061185125.9292,6.375826641336714,1.5308903108753495,166219359.26961172,13.549377775622624,7546.10232562656,56.460919003568456,45.56892466830614,257.07322287445544
3791.989376170007,754431439795.7861,2.131085909305085,2.9936828806198843,96570392.93689887,11.73194883684314,5064.237216023209,60.33571452586257,37.73304745459253,237.90963595583366
9451.77234837877,370050390483.8998,4.283378568651754,2.965334454008974,3175385.781139546,6.551562534725263,3706.767118171969,36.46192609010359,35.64605756597463,304.33916860530246
2145.583386770289,867581657034.4518,4.742359867058394,2.799359952737309,90075560.82904875,5.883500590256426,494.48477222331593,19.037897840794177,55.180800778665954,220.0722750955908
5448.486423375149,373015394062.967,6.901833517589455,2.319035326162532,560412179.0805779,0.7039143986471036,2212.4246982613276,24.512236846325898,56.16798847958661,263.40339314009907
932.885134497849,173309586587.1562,6.792414791503446,1.556641367048414,37840633.18171756,11.747327927678839,7385.6633285168555,21.553630020773728,54.84755711309899,177.41147995838065
11605.357954254003,584048771356.6764,7.013724839024878,3.1035533365860344,791000014.4577364,8.630520248346839,4667.343379210891,27.089646316373234,57.98691615068829,257.12794380146323
16046.23649131903,420568589469.3024,6.036174031140062,1.7514144076128826,222876.99025071046,4.524808879164605,2747.991533651483,52.255243193295925,30.0,358.7500417081718
8910.66532828324,15191089491.899864,4.9486127467014445,2.0615749683194116,4752118.425761822,7.715071781524151,1998.0468179731088,47.50311743226849,39.4839828323132,255.51488266348562
10799.353401879289,69839522654.91072,6.881215588731984,3.3935658535824063,6296071774.984461,18.821797052015057,918.119651224372,21.804131347738952,84.02500488418063,177.16604415413047
24000.627184692108,195277984929.40982,7.176335699159252,2.1037220530323424,4142114.170494168,16.9755823629452,6015.323778315349,57.70615530677927,30.0,271.08168994883124
18923.09647858543,769330190188.1927,4.623149852282289,2.0102783007898433,128610524.41186357,8.636625616090589,3304.885330941087,14.459328948533354,47.1037521498626,255.79842697696563
13750.987605151306,892039623994.2323,7.906802401277016,3.4467411107568084,39757932.160417765,19.600062880049016,7493.029429351118,73.67249152722553,36.466916772248915,264.7825664810137
7471.251440239718,545641328373.34845,7.186317812364662,1.6718644041913377,4820810570.655026,9.269249570668816,3640.5897724532847,49.6333582245732,81.92250795412413,211.26209394679086
22476.421569938382,105566356948.66095,4.8180528252391515,1.821380775834695,651417.4408185009,7.015380470391212,6548.828743135677,51.32921274141308,30.85063817588683,322.5639570551839
6259.879363576158,534419417822.89374,1.9503693697561915,2.3766350297635706,3140078.443959752,7.789016160497515,1050.5986097180466,30.01256889914875,31.569304456312807,327.46574294715697
8470.89689765859,855605604991.4844,2.9591983306673257,3.0753462556831015,2050626319.3683605,17.498602895888837,1215.7519419409487,45.81459021139003,61.53724891269185,212.3134622717448
22772.08795336224,749477879644.9606,6.546590765945852,3.268717877886553,214295338.3986062,5.391707274290079,2192.9631987896046,39.83801034956406,38.69479510420662,259.5573014514534
13473.780354484274,291098872599.21124,2.222502670491451,3.011271445365532,51909494.93629031,4.48095012099967,1537.9649288612002,76.55225122598053,31.442466674868026,331.6134471151419
18686.78976074043,123891485397.74854,4.55370043107521,3.4523500632057074,9429788.670812363,19.21291911685305,7814.157292182476,15.335502018587807,39.98418124147922,232.2873254168478
14973.24745701227,900681799080.5432,5.431539248680728,1.5336922852139172,11391401.654256776,14.698664714594557,6467.05258774245,42.11149449489348,33.4809212945637,251.04551782855782
16509.26062073263,854088892543.4644,7.209254384408349,2.739013109982879,4727302719.164265,15.287427254584385,2793.8138247173833,65.40621453350212,72.56882441132369,189.2183882490605
7834.890642113226,53716311429.86065,7.006240108807619,1.7326924037698677,226661637.8643974,14.81879345714548,4163.38702580498,48.12039635909793,48.90976993754579,244.0765893032919
6413.615509853242,823674666150.0745,6.467806486888263,3.32072548120974,4420709044.1179285,13.674001889429286,4270.652452978142,49.56525732346216,67.50995895011035,227.5849160893328
8401.062505632299,97213540572.30171,4.150012576972793,3.3706144147187844,7259898416.92279,1.8703969531091384,4861.600349423616,73.78509302597186,69.58245300126933,219.23670961507466
4308.318320043851,63284570118.40362,2.424620153224931,2.106056435407595,54330040.71766554,15.085893002091273,837.8978151847307,36.29849493550843,35.12937322361696,247.53376811519692
21920.70194962478,758601138545.3623,5.852720512126011,3.1554170703659965,112058479.71764345,5.015991907711608,2798.3515184943913,10.144504887164267,35.7770387036413,279.06986039676696
7439.549864627795,536311085614.3361,2.6783760461750723,2.7605511507745963,191348316.38571042,2.6914850209617334,696.5790977123341,74.79699895559408,43.44289704584232,302.2227913678661
14256.490163152423,414548609542.2948,5.148544142156003,1.7009775689701163,1569802492.816697,19.660909686725397,7353.331097175501,12.31418238141945,54.5118883921111,204.9142992285374
19903.373415963666,903862292113.8259,7.874408186011738,2.7055363186568884,197405188.39420915,0.6058824790082561,3233.5964501446438,65.81828867349597,51.86106479594552,464.49472480974526
19703.69067970498,839303732764.1816,5.0770135427472844,3.4521140787153373,374314.89646885375,0.6811400667916938,5818.866183515721,19.771595290258716,30.0,394.07148654875016
11240.463335312726,57624413923.58506,5.696119637192909,2.1161880980114463,5154072790.633771,6.232755022219563,7367.403011938792,11.447893141951571,71.0215367602319,209.44996545499882
12168.30406037478,616087625853.9304,5.90424056745513,1.5022815522920048,201684160.74990118,16.891831161367683,2482.40423534255,34.8269166104592,48.83255106827503,226.85462704972682
24870.192848908107,772267630940.055,6.897524324890782,3.453583354406358,2236589897.78173,19.5599852205669,711.9150713313193,70.48394987291708,37.71259795307494,220.48416235315312
17027.63818598609,550491029284.3723,4.327374407695817,2.327966834901006,13295011.854601625,2.414628071505253,2696.367796801401,12.585650834798548,34.356319165284525,313.4455083362623
20458.641856388127,983005516070.6892,4.7338143568412345,2.361865535686766,23636424.95355754,7.939024685246633,5371.190462997696,28.387607522583885,35.904588644425154,303.1442580066199
22612.572245871183,686047818600.0436,2.6438180905098347,2.925224234187477,278151728.8329081,14.699321478969408,4003.381757356117,29.533445968322997,37.19248634760733,244.00701349202814
19795.95098761881,104143908554.0126,5.495419270293763,2.7087707742888485,762113985.9440564,12.928288543584461,608.8790069809863,16.636485275720272,44.66358404016355,245.01179376665195
5036.8939513624055,198298813701.94144,3.42242704110853,2.103973224623978,246770.67549978296,4.705864744371504,570.8679316793672,16.47906304799001,30.0,344.7190185367888
14273.182976570519,826245794953.8408,4.799560867776547,1.6999557573119346,10882136.461324358,6.617658504534475,5599.49722521241,73.57264306091653,34.62600616016176,357.9103586675039
2996.4068542063496,996756676387.627,6.482621757814336,3.154725039894392,706776175.3151388,11.907774304605127,5894.997258801821,58.67069584795086,63.87341987139021,209.74647814844243
16496.59210081796,98340168533.12282,1.614204380432913,2.466754352692805,9144914527.762318,0.7563608144311526,884.9671697412732,31.779627465660635,60.26479013519277,293.9875668828939
23906.06099060137,100330217515.73055,5.165450922798426,2.8449485872934424,114343.70387609935,15.176668098229221,6359.795959741835,26.682454702193255,30.0,282.16177296918437
13061.935575352727,763387290756.2292,2.6273926125194835,3.221009400238291,2108827.892707378,5.544328139534513,2771.0173745187963,13.00168490207133,30.0,299.67050913025105
11107.826075260296,64355217362.25784,3.3159917085950488,1.5354447585704447,21098078.773791306,16.575506377237947,554.9910137176959,35.115106186084404,30.0,270.4620920629127
1378.1474097449977,68561047504.7314,1.7256363205654865,3.218770553885383,1302292.408272422,13.689193394324702,2677.5497025852924,31.07941963228466,30.0,262.2151021766826
24014.475797065897,888816594193.1796,2.6015079412083644,3.003590519513536,136336.13964220314,12.926019691288907,5846.496119283512,74.19558660044724,30.0,315.5625812879235
3023.56576118889,800450011868.6385,7.913091056366487,3.393643499972928,49855734.68836758,15.35885436283546,5249.668130267073,25.43559955821062,37.43170223864913,235.78437334325716
1506.43778596875,881563318301.1824,7.990397947795527,1.9671816105375675,176600953.9542923,1.5489337062546065,3856.952310413647,38.36030709552263,66.88151215775899,260.7388887694707
6528.631981870993,650513751619.3516,6.179011479282709,2.144844674395835,12031237.638992669,5.236416101023772,2244.424913007391,57.740986028617876,33.97107378261302,326.8719512968517
2105.4956310003695,322537099402.4365,5.477069556012758,2.8229574852250394,7069527.666785341,10.45866247943251,3349.2701495926713,32.48262623749481,33.891605195416666,298.3885836348352
11650.387139088178,906313284019.6008,6.550545195145223,3.3515859773224665,8473304250.908497,15.554268856375046,3059.069337377798,64.72501719231946,71.91919027135042,174.77604288078388
13144.151130799253,298724226250.9068,7.327602769203551,3.4853387228987813,24414206.640713185,16.988662265531357,3126.281565985012,60.8379497433552,30.39167227485081,268.86984697224676
8157.963751200306,275511563944.0099,4.875482887175153,2.333475301171362,978018942.0994035,7.672967911971705,3922.646673807271,12.482826502941135,53.67067503051233,185.2277543974286
1748.5318230847083,886400532792.352,1.729345996215058,2.578459351441488,2728166.4321168764,15.883270639613313,3647.7178630738326,69.90814394674224,33.06869300851498,299.2712967098146
3234.2090221060544,680822911670.6154,6.111072833770343,1.841102015227463,1415602318.8176777,4.44446849722947,828.7265566960273,35.4730050185525,85.31804682588567,212.97998006414738
9920.357260753239,895672189037.1581,7.899916263470747,2.8879507344771964,1313706794.2218032,1.6945831013228343,2328.4548337874458,16.70990201610259,63.002871605761904,281.7274543400376
1982.9470452501353,155902133352.68314,3.1773442138177486,3.174740845785829,2180271.647523958,4.969339330090784,1041.5832741215393,58.884191900773494,30.349239827703126,309.7908784804501
17605.64827744288,952296845468.8336,4.5125261754971495,3.09729862488884,190228139.6481494,18.067805840356122,4820.748754548832,62.30026538551486,37.864680650999425,267.97577981537455
